graph_image,graph_complexity,question_complexity,visualisation_type,update_questions,answer,question_id,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,text_6.started,key_start_experiment_2.started,start.stopped,key_start_experiment_2.keys,key_start_experiment_2.rt,key_start_experiment_2.duration,instructions.started,text_2.started,legend_instructions.started,instructions.stopped,show_cross.started,txt_show_cross.started,show_cross.stopped,trial.started,image.started,keypress.started,trial.stopped,keypress.keys,keypress.rt,keypress.duration,break_2.started,text_4.started,text_5.started,break_2.stopped,long_break.started,long_break.stopped,text_countdown.started,end.started,text.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 51,source_file,graph_nodes,question_level,adaptation,semi_subtype,keypress_norm,responded_in_time,rt_observed,rt,folder_name,rt_imputed,answer_norm,has_answer_key,is_correct,extremes_only_analysis,analysis_note,text_4.stopped,text_5.stopped,txt_show_cross.stopped,Unnamed: 54,text_2.stopped,legend_instructions.stopped,Unnamed: 53,Unnamed: 52,Unnamed: 56
samples/6 node/6_nodes_S00077/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,5.0,5.0,12.0,358.0437186000054,,,,,,,,,358.0263866999885,358.0437186000054,358.0437186000054,373.03800500003854,373.0380190000287,373.05475100001786,374.0405985999969,374.0406421000371,374.1182385000284,374.1182385000284,392.0369880000362,0.0,381.89309279999,0.1111762000364251,392.0393642000272,392.05364520003786,392.05364520003786,396.040863900038,396.040878400032,396.0408964999952,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,2,fully_adapted,,0,True,7.774854299961589,7.774854299961589,Luca,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00027/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,6.0,6.0,31.0,396.0600230999989,,,,,,,,,396.04113279999,396.0600230999989,396.0600230999989,411.05265070003225,411.0526645000209,411.0693492999999,412.0536453000386,412.0536844999879,412.1378600000171,412.1378600000171,430.05143540003337,,,,430.05375880002975,430.0688256000285,430.0688256000285,434.0551008000039,434.0551168000093,434.0551350000314,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,2,non_adapted,,,False,,,Luca,False,5,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,6.0,1.0,size_nodes,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,7.0,7.0,18.0,434.0714908000082,,,,,,,,,434.0553879000363,434.0714908000082,434.0714908000082,449.0672174000065,449.06723069999134,449.08379180001793,450.0686814000365,450.068721299991,450.1521151000052,450.1521151000052,468.0668821000145,3.0,453.4538275999949,0.0707300000358372,468.0694265000057,468.0828102999949,468.0828102999949,472.0698151999968,472.0698293999885,472.0698470000061,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,1,semi_adapted,size_nodes,3,True,3.301712499989719,3.301712499989719,Luca,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00072/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,3.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,8.0,8.0,32.0,472.0900912000216,,,,,,,,,472.07009190000826,472.0900912000216,472.0900912000216,487.08175950002624,487.08177340001566,487.0990701999981,488.0831492000143,488.08318170002894,488.1643605999998,488.1643605999998,506.0815259999945,3.0,493.0360747000086,0.0726753000053577,506.08439410000574,506.0981771000079,506.0981771000079,510.0700224000029,510.0700363999931,510.070054700016,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,fully_adapted,,3,True,4.87171410000883,4.87171410000883,Luca,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00128/no_caption/nodes_color_type.png,6.0,1.0,color_nodes,How many nodes have TLP:GREEN?,1.0,How many nodes have TLP:GREEN?,0.0,9.0,9.0,17.0,510.0850875999895,,,,,,,,,510.07031340000685,510.0850875999895,510.0850875999895,525.0802754000179,525.080293200037,525.0983083000174,526.0816315000411,526.0816807000083,526.1667205000413,526.1667205000413,544.0787069000071,1.0,528.3398960999912,0.0804323000484146,544.0810224000015,544.0953851999948,544.0953851999948,548.0828342000023,548.0828484999947,548.0828662000131,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,1,semi_adapted,color_nodes,1,True,2.1731755999499,2.1731755999499,Luca,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00008/no_caption/non_adapted.png,6.0,1.0,non_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,10.0,10.0,2.0,548.0995338000357,,,,,,,,,548.0831154999905,548.0995338000357,548.0995338000357,563.0946187000372,563.094634899986,563.1113967000274,564.0951215000241,564.0951599000255,564.1765223999973,564.1765223999973,582.0938196000061,2.0,569.2926065000356,0.0481203999952413,582.0960802999907,582.1100844999892,582.1100844999892,586.0967937000096,586.0968098000158,586.0968285000417,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,1,non_adapted,,2,True,5.116084100038279,5.116084100038279,Luca,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,11.0,11.0,27.0,586.1161037000129,,,,,,,,,586.0970748999971,586.1161037000129,586.1161037000129,601.1094852000242,601.1094978000037,601.126170500007,602.110139700002,602.1101773999981,602.1929275000002,602.1929275000002,620.1087012999924,8.0,610.17247520003,0.048231599968858,620.1114136000397,620.1252650000388,620.1252650000388,624.1118958999868,624.1119111999869,624.1119299000129,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,non_adapted,,8,True,7.979547700029798,7.979547700029798,Luca,False,8,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,6.0,2.0,edge_width,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,12.0,12.0,23.0,624.1290224000113,,,,,,,,,624.112182300014,624.1290224000113,624.1290224000113,639.1273615999962,639.1273767999955,639.1409849000047,640.1251395000145,640.1251804000349,640.2105588000268,640.2105588000268,658.127049600007,2.0,648.523881000001,0.1047174000414088,658.1295022999984,658.140190200007,658.140190200007,662.1261667000363,662.1261823000386,662.1262021000148,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,2,semi_adapted,edge_width,2,True,8.313322199974209,8.313322199974209,Luca,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00138/no_caption/nodes_color_type.png,12.0,1.0,color_nodes,How many nodes have TLP:GREEN?,4.0,How many nodes have TLP:GREEN?,0.0,13.0,13.0,41.0,662.1453429000103,,,,,,,,,662.1264571000356,662.1453429000103,662.1453429000103,677.1402788000414,677.1402952999924,677.1551165000419,678.139831700013,678.1398739999859,678.2219861000194,678.2219861000194,696.1412333000335,4.0,680.3883010999998,0.0799984000041149,696.1437026000349,696.155089900014,696.155089900014,700.1439147000201,700.1439311000286,700.1439504000009,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,semi_adapted,color_nodes,4,True,2.1663149999803863,2.1663149999803863,Luca,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00084/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,14.0,14.0,35.0,700.1603704000008,,,,,,,,,700.1442531000357,700.1603704000008,700.1603704000008,715.1531100000138,715.153125700017,715.1712249999982,716.1549913000199,716.1550317000365,716.2343840000103,716.2343840000103,734.1520522999926,7.0,726.2364434000337,0.0558029999956488,734.1552593000233,734.1701232999912,734.1701232999912,738.1557927000104,738.1558085000142,738.1558281999896,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,fully_adapted,,7,True,10.002059400023427,10.002059400023427,Luca,False,7,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,2.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,15.0,15.0,28.0,738.1736105000018,,,,,,,,,738.1561890000012,738.1736105000018,738.1736105000018,753.1681159000145,753.16813190002,753.1845119000063,754.171116499987,754.1711806000094,754.2543983000214,754.2543983000214,772.16718270001,2.0,769.3403684000368,0.1048146999673917,772.1699948000023,772.1847369000316,772.1847369000316,776.1707408000366,776.170755100029,776.1707733999938,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,2,non_adapted,,2,True,15.085970100015402,15.085970100015402,Luca,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00156/no_caption/edge_width_connection_number.png,12.0,2.0,edge_width,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,16.0,16.0,47.0,776.1886674000416,,,,,,,,,776.1710250999895,776.1886674000416,776.1886674000416,791.1825961000286,791.1826113000279,791.1992052000132,792.183017900039,792.1830589000019,792.2642408999964,792.2642408999964,810.181593300018,,,,810.1840239000157,810.1980733000091,810.1980733000091,814.1849720000173,814.1849867000128,814.1850057000411,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,2,semi_adapted,edge_width,,False,,,Luca,False,4,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00075/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many nodes have TLP:GREEN?,4.0,How many nodes have TLP:GREEN?,0.0,17.0,17.0,33.0,814.2013918000157,,,,,,,,,814.1852392000146,814.2013918000157,814.2013918000157,829.1973975999863,829.1974094000179,829.2141298000352,830.1975938000251,830.1976340000401,830.2767521000351,830.2767521000351,848.1964513999992,4.0,832.8124346000259,0.1038757999776862,848.1999181000283,848.213311700034,848.213311700034,852.1994273000164,852.1994425000157,852.1994600000326,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,fully_adapted,,4,True,2.5356824999907985,2.5356824999907985,Luca,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00024/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,18.0,18.0,30.0,852.2162606000202,,,,,,,,,852.1997064999887,852.2162606000202,852.2162606000202,867.2124930000282,867.2125068000169,867.2284025000408,868.212206199998,868.2122471000184,868.2967860000208,868.2967860000208,886.2108710000175,,,,886.2134092000197,886.2272421999951,886.2272421999951,890.2147276999895,890.2147437999956,890.2147629000247,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,2,non_adapted,,,False,,,Luca,False,3,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00026/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,19.0,19.0,7.0,890.2336471999879,,,,,,,,,890.2150479000411,890.2336471999879,890.2336471999879,905.22920240002,905.229216000007,905.2435861999984,906.2273346000002,906.2273813000064,906.3135677000392,906.3135677000392,924.2252936000004,1.0,914.468145699997,0.1112862000009045,924.2280129000428,924.2434353000136,924.2434353000136,928.2291826999864,928.2292018000152,928.2292224999984,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,2,non_adapted,,1,True,8.154577999957723,8.154577999957723,Luca,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,12.0,1.0,non_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,20.0,20.0,26.0,928.2470341000007,,,,,,,,,928.229503999988,928.2470341000007,928.2470341000007,943.2413704000064,943.241386700014,943.2589761000128,944.2295998000192,944.2296374000144,944.3151238000136,944.3151238000136,962.2402956000296,7.0,952.58824870002,0.0715066000120714,962.2428049999872,962.256752700021,962.256752700021,966.2442911000109,966.244317600038,966.2443617000245,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,non_adapted,,7,True,8.27312490000645,8.27312490000645,Luca,False,7,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00141/no_caption/nodes_size_value.png,12.0,1.0,size_nodes,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,21.0,21.0,42.0,966.26082830003,,,,,,,,,966.2448720000102,966.26082830003,966.26082830003,981.2560808000272,981.2560948000172,981.2724328000332,982.2564218000044,982.2564649000416,982.3394561000168,982.3394561000168,1000.255026000028,4.0,987.2205557000124,0.0711546000093221,1000.2575389000122,1000.2715637999936,1000.2715637999936,1004.258085700043,1004.25810060004,1004.2581189000048,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,semi_adapted,size_nodes,4,True,4.881099599995537,4.881099599995537,Luca,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00144/no_caption/edge_width_connection_number.png,12.0,1.0,edge_width,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,22.0,22.0,43.0,1004.274911799992,,,,,,,,,1004.2583674000344,1004.274911799992,1004.274911799992,1019.2709186000284,1019.270931600011,1019.2875465000398,1020.2713533000206,1020.2713906000135,1020.3545179000356,1020.3545179000356,1038.258803600038,3.0,1024.3073925999925,0.0725521999993361,1038.2612823999953,1038.271239700029,1038.271239700029,1042.2571852999972,1042.257198300038,1042.257212800032,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,12,1,semi_adapted,edge_width,3,True,3.952874699956851,3.952874699956851,Luca,False,3,True,True,False,all adaptation levels,1042.2727074000286,1042.2727074000286,,,,,,,
samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,6.0,2.0,shape_nodes,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,2.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,23.0,23.0,20.0,1042.2727074000286,,,,,,,,,1042.2574448999949,1042.2727074000286,1042.2727074000286,1057.2558396999957,1057.255855800002,1057.268156200007,1058.253562500002,1058.2536008000025,1058.339046700043,1058.339046700043,1076.2713773000287,2.0,1065.3716550000245,0.0965540999895893,1076.2740310000372,1076.2840772999916,1076.2840772999916,1080.270960299997,1080.2710245000198,1080.2710744999931,,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,2,semi_adapted,shape_nodes,2,True,7.032608299981575,7.032608299981575,Luca,False,2,True,True,False,all adaptation levels,,,1058.339046700043,,1057.268156200007,1057.268156200007,,,
samples/6 node/6_nodes_S00074/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,24.0,24.0,11.0,1080.290794700035,,,,,,,,,1080.271463000041,1080.290794700035,1080.290794700035,1095.2834647000418,1095.283479400037,1095.300613200001,1096.2846213000012,1096.2846642000368,1096.370590000006,1096.370590000006,1114.282245600014,2.0,1098.9170946000377,0.0869848000002093,1114.2846916000126,1114.2987102000045,1114.2987102000045,1118.2861061000149,1118.2861198000028,1298.284152100037,1118.312735799991,,,,sphynx_6,1,2026-06-23_19h12.02.418,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-23 19h12.11.967428 +0200,,sphynx_6_Practice Trials - SYMBIOTIK graphs_2023_2026-06-23_19h12.02.418.csv,6,1,fully_adapted,,2,True,2.546504600031767,2.546504600031767,Luca,False,2,True,True,False,all adaptation levels,,,,,,,,,
